election_id,country_name,election_date,party_id,vote_share,seats,seats_total
182,Netherlands,1946-05-17,742,28.31,29,100
182,Netherlands,1946-05-17,300,12.9,13,100
182,Netherlands,1946-05-17,1194,10.56,10,100
182,Netherlands,1946-05-17,405,7.84,8,100
182,Netherlands,1946-05-17,1409,6.41,6,100
182,Netherlands,1946-05-17,1251,2.14,2,100
182,Netherlands,1946-05-17,2110,0.67,0,100
497,Netherlands,1948-07-07,451,31.04,32,100
497,Netherlands,1948-07-07,742,25.6,27,100
497,Netherlands,1948-07-07,300,13.21,13,100
497,Netherlands,1948-07-07,405,9.19,9,100
497,Netherlands,1948-07-07,1409,7.95,8,100
497,Netherlands,1948-07-07,1194,7.74,8,100
497,Netherlands,1948-07-07,1251,2.37,2,100
497,Netherlands,1948-07-07,3,1.26,1,100
497,Netherlands,1948-07-07,2110,0.83,0,100
543,Netherlands,1952-06-25,742,28.97,30,100
543,Netherlands,1952-06-25,451,28.67,30,100
543,Netherlands,1952-06-25,300,11.31,12,100
543,Netherlands,1952-06-25,1409,8.83,9,100
543,Netherlands,1952-06-25,405,8.92,9,100
543,Netherlands,1952-06-25,1194,6.16,6,100
543,Netherlands,1952-06-25,3,2.71,2,100
543,Netherlands,1952-06-25,1251,2.42,2,100
543,Netherlands,1952-06-25,625,0.67,0,100
437,Netherlands,1956-06-13,742,32.69,50,150
437,Netherlands,1956-06-13,451,31.69,49,150
437,Netherlands,1956-06-13,300,9.91,15,150
437,Netherlands,1956-06-13,1409,8.77,13,150
437,Netherlands,1956-06-13,405,8.43,13,150
437,Netherlands,1956-06-13,1194,4.75,7,150
437,Netherlands,1956-06-13,1251,2.26,3,150
437,Netherlands,1956-06-13,625,0.65,0,150
667,Netherlands,1959-03-12,451,31.6,49,150
667,Netherlands,1959-03-12,742,30.36,48,150
667,Netherlands,1959-03-12,1409,12.21,19,150
667,Netherlands,1959-03-12,300,9.39,14,150
667,Netherlands,1959-03-12,405,8.11,12,150
667,Netherlands,1959-03-12,1251,2.16,3,150
667,Netherlands,1959-03-12,1194,2.41,3,150
667,Netherlands,1959-03-12,1452,1.84,2,150
667,Netherlands,1959-03-12,625,0.67,0,150
529,Netherlands,1963-05-15,451,31.88,50,150
529,Netherlands,1963-05-15,742,28.01,43,150
529,Netherlands,1963-05-15,1409,10.29,16,150
529,Netherlands,1963-05-15,300,8.72,13,150
529,Netherlands,1963-05-15,405,8.58,13,150
529,Netherlands,1963-05-15,1194,2.77,4,150
529,Netherlands,1963-05-15,1452,3.03,4,150
529,Netherlands,1963-05-15,1595,2.13,3,150
529,Netherlands,1963-05-15,1251,2.3,3,150
529,Netherlands,1963-05-15,625,0.74,1,150
529,Netherlands,1963-05-15,2110,0.6,0,150
204,Netherlands,1967-02-15,451,26.5,42,150
204,Netherlands,1967-02-15,742,23.55,37,150
204,Netherlands,1967-02-15,1409,10.73,17,150
204,Netherlands,1967-02-15,300,9.9,15,150
204,Netherlands,1967-02-15,405,8.14,12,150
204,Netherlands,1967-02-15,345,4.48,7,150
204,Netherlands,1967-02-15,1595,4.77,7,150
204,Netherlands,1967-02-15,1194,3.61,5,150
204,Netherlands,1967-02-15,1452,2.87,4,150
204,Netherlands,1967-02-15,1251,2.01,3,150
204,Netherlands,1967-02-15,625,0.86,1,150
204,Netherlands,1967-02-15,2110,0.66,0,150
125,Netherlands,1971-04-28,742,24.6,39,150
125,Netherlands,1971-04-28,451,21.84,35,150
125,Netherlands,1971-04-28,1409,10.34,16,150
125,Netherlands,1971-04-28,300,8.59,13,150
125,Netherlands,1971-04-28,345,6.78,11,150
125,Netherlands,1971-04-28,405,6.32,10,150
125,Netherlands,1971-04-28,402,5.33,8,150
125,Netherlands,1971-04-28,1194,3.9,6,150
125,Netherlands,1971-04-28,1251,2.35,3,150
125,Netherlands,1971-04-28,342,1.84,2,150
125,Netherlands,1971-04-28,1452,1.44,2,150
125,Netherlands,1971-04-28,87,1.51,2,150
125,Netherlands,1971-04-28,625,1.61,2,150
125,Netherlands,1971-04-28,1595,1.1,1,150
125,Netherlands,1971-04-28,2110,0.43,0,150
51,Netherlands,1972-11-29,742,27.34,43,150
51,Netherlands,1972-11-29,451,17.65,27,150
51,Netherlands,1972-11-29,1409,14.45,22,150
51,Netherlands,1972-11-29,300,8.84,14,150
51,Netherlands,1972-11-29,342,4.8,7,150
51,Netherlands,1972-11-29,1194,4.47,7,150
51,Netherlands,1972-11-29,405,4.79,7,150
51,Netherlands,1972-11-29,402,4.12,6,150
51,Netherlands,1972-11-29,345,4.15,6,150
51,Netherlands,1972-11-29,1251,2.21,3,150
51,Netherlands,1972-11-29,1595,1.94,3,150
51,Netherlands,1972-11-29,1452,1.5,2,150
51,Netherlands,1972-11-29,625,1.77,2,150
51,Netherlands,1972-11-29,2288,0.92,1,150
51,Netherlands,1972-11-29,87,0.56,0,150
635,Netherlands,1977-05-25,742,33.83,53,150
635,Netherlands,1977-05-25,235,31.89,49,150
635,Netherlands,1977-05-25,1409,17.95,28,150
635,Netherlands,1977-05-25,345,5.44,8,150
635,Netherlands,1977-05-25,342,1.69,3,150
635,Netherlands,1977-05-25,1251,2.13,3,150
635,Netherlands,1977-05-25,1194,1.73,2,150
635,Netherlands,1977-05-25,402,0.72,1,150
635,Netherlands,1977-05-25,625,0.95,1,150
635,Netherlands,1977-05-25,1595,0.84,1,150
635,Netherlands,1977-05-25,1452,0.94,1,150
635,Netherlands,1977-05-25,212,0.64,0,150
81,Netherlands,1981-05-26,235,30.81,48,150
81,Netherlands,1981-05-26,742,28.29,44,150
81,Netherlands,1981-05-26,1409,17.32,26,150
81,Netherlands,1981-05-26,345,11.06,17,150
81,Netherlands,1981-05-26,1194,2.05,3,150
81,Netherlands,1981-05-26,1452,2.12,3,150
81,Netherlands,1981-05-26,342,1.97,3,150
81,Netherlands,1981-05-26,1251,1.97,3,150
81,Netherlands,1981-05-26,212,1.25,2,150
81,Netherlands,1981-05-26,625,0.82,1,150
81,Netherlands,1981-05-26,402,0.56,0,150
116,Netherlands,1982-09-08,742,30.4,47,150
116,Netherlands,1982-09-08,235,29.39,45,150
116,Netherlands,1982-09-08,1409,23.08,36,150
116,Netherlands,1982-09-08,345,4.26,6,150
116,Netherlands,1982-09-08,1194,1.79,3,150
116,Netherlands,1982-09-08,1452,2.28,3,150
116,Netherlands,1982-09-08,1251,1.9,3,150
116,Netherlands,1982-09-08,342,1.66,2,150
116,Netherlands,1982-09-08,212,1.51,2,150
116,Netherlands,1982-09-08,275,0.83,1,150
116,Netherlands,1982-09-08,625,0.82,1,150
116,Netherlands,1982-09-08,2288,0.69,1,150
116,Netherlands,1982-09-08,357,0.55,0,150
62,Netherlands,1986-05-21,235,34.59,54,150
62,Netherlands,1986-05-21,742,33.27,52,150
62,Netherlands,1986-05-21,1409,17.41,27,150
62,Netherlands,1986-05-21,345,6.13,9,150
62,Netherlands,1986-05-21,1251,1.74,3,150
62,Netherlands,1986-05-21,342,1.26,2,150
62,Netherlands,1986-05-21,212,0.91,1,150
62,Netherlands,1986-05-21,1452,1.2,1,150
62,Netherlands,1986-05-21,625,0.96,1,150
62,Netherlands,1986-05-21,1194,0.63,0,150
627,Netherlands,1989-09-06,235,35.31,54,150
627,Netherlands,1989-09-06,742,31.88,49,150
627,Netherlands,1989-09-06,1409,14.57,22,150
627,Netherlands,1989-09-06,345,7.89,12,150
627,Netherlands,1989-09-06,756,4.07,6,150
627,Netherlands,1989-09-06,1251,1.87,3,150
627,Netherlands,1989-09-06,625,1.23,2,150
627,Netherlands,1989-09-06,209,0.92,1,150
627,Netherlands,1989-09-06,212,0.96,1,150
627,Netherlands,1989-09-06,357,0.44,0,150
570,Netherlands,1994-05-03,742,23.97,37,150
570,Netherlands,1994-05-03,235,22.23,34,150
570,Netherlands,1994-05-03,1409,19.96,31,150
570,Netherlands,1994-05-03,345,15.49,24,150
570,Netherlands,1994-05-03,112,3.63,6,150
570,Netherlands,1994-05-03,756,3.47,5,150
570,Netherlands,1994-05-03,209,2.46,3,150
570,Netherlands,1994-05-03,212,1.77,3,150
570,Netherlands,1994-05-03,625,1.33,2,150
570,Netherlands,1994-05-03,357,1.32,2,150
570,Netherlands,1994-05-03,1251,1.73,2,150
570,Netherlands,1994-05-03,2288,0.87,1,150
570,Netherlands,1994-05-03,275,0.36,0,150
372,Netherlands,1998-05-06,742,28.98,45,150
372,Netherlands,1998-05-06,1409,24.69,38,150
372,Netherlands,1998-05-06,235,18.37,29,150
372,Netherlands,1998-05-06,345,8.99,14,150
372,Netherlands,1998-05-06,756,7.27,11,150
372,Netherlands,1998-05-06,357,3.53,5,150
372,Netherlands,1998-05-06,212,2.03,3,150
372,Netherlands,1998-05-06,1251,1.78,3,150
372,Netherlands,1998-05-06,625,1.26,2,150
372,Netherlands,1998-05-06,209,0.61,0,150
74,Netherlands,2002-05-15,235,27.93,43,150
74,Netherlands,2002-05-15,456,17,26,150
74,Netherlands,2002-05-15,1409,15.44,24,150
74,Netherlands,2002-05-15,742,15.11,23,150
74,Netherlands,2002-05-15,756,6.95,10,150
74,Netherlands,2002-05-15,357,5.9,9,150
74,Netherlands,2002-05-15,345,5.1,7,150
74,Netherlands,2002-05-15,1206,2.54,4,150
74,Netherlands,2002-05-15,744,1.61,2,150
74,Netherlands,2002-05-15,1251,1.72,2,150
74,Netherlands,2002-05-15,112,0.41,0,150
335,Netherlands,2003-01-22,235,28.62,44,150
335,Netherlands,2003-01-22,742,27.26,42,150
335,Netherlands,2003-01-22,1409,17.91,28,150
335,Netherlands,2003-01-22,357,6.32,9,150
335,Netherlands,2003-01-22,756,5.14,8,150
335,Netherlands,2003-01-22,456,5.7,8,150
335,Netherlands,2003-01-22,345,4.07,6,150
335,Netherlands,2003-01-22,1206,2.12,3,150
335,Netherlands,2003-01-22,1251,1.56,2,150
335,Netherlands,2003-01-22,990,0.49,0,150
578,Netherlands,2006-11-22,235,26.51,41,150
578,Netherlands,2006-11-22,742,21.19,33,150
578,Netherlands,2006-11-22,357,16.58,25,150
578,Netherlands,2006-11-22,1409,14.67,22,150
578,Netherlands,2006-11-22,1501,5.89,9,150
578,Netherlands,2006-11-22,756,4.6,7,150
578,Netherlands,2006-11-22,1206,3.97,6,150
578,Netherlands,2006-11-22,345,1.96,3,150
578,Netherlands,2006-11-22,990,1.83,2,150
578,Netherlands,2006-11-22,1251,1.56,2,150
578,Netherlands,2006-11-22,2110,0.64,0,150
530,Netherlands,2010-06-09,1409,20.49,31,150
530,Netherlands,2010-06-09,742,19.63,30,150
530,Netherlands,2010-06-09,1501,15.45,24,150
530,Netherlands,2010-06-09,235,13.61,21,150
530,Netherlands,2010-06-09,357,9.82,15,150
530,Netherlands,2010-06-09,756,6.67,10,150
530,Netherlands,2010-06-09,345,6.95,10,150
530,Netherlands,2010-06-09,1206,3.24,5,150
530,Netherlands,2010-06-09,990,1.3,2,150
530,Netherlands,2010-06-09,1251,1.74,2,150
530,Netherlands,2010-06-09,2288,0.56,0,150
785,Netherlands,2012-09-12,1409,26.58,41,150
785,Netherlands,2012-09-12,742,24.84,38,150
785,Netherlands,2012-09-12,1501,10.08,15,150
785,Netherlands,2012-09-12,357,9.65,15,150
785,Netherlands,2012-09-12,235,8.51,13,150
785,Netherlands,2012-09-12,345,8.03,12,150
785,Netherlands,2012-09-12,1206,3.13,5,150
785,Netherlands,2012-09-12,756,2.33,4,150
785,Netherlands,2012-09-12,1251,2.09,3,150
785,Netherlands,2012-09-12,990,1.93,2,150
785,Netherlands,2012-09-12,2109,1.88,2,150
785,Netherlands,2012-09-12,2110,0.32,0,150
1012,Netherlands,2017-03-15,1409,21.3,33,150
1012,Netherlands,2017-03-15,1501,13.1,20,150
1012,Netherlands,2017-03-15,235,12.4,19,150
1012,Netherlands,2017-03-15,345,12.2,19,150
1012,Netherlands,2017-03-15,756,9.1,14,150
1012,Netherlands,2017-03-15,357,9.1,14,150
1012,Netherlands,2017-03-15,742,5.7,9,150
1012,Netherlands,2017-03-15,1206,3.4,5,150
1012,Netherlands,2017-03-15,990,3.2,5,150
1012,Netherlands,2017-03-15,2109,3.1,4,150
1012,Netherlands,2017-03-15,1251,2.1,3,150
1012,Netherlands,2017-03-15,2641,2.1,3,150
1012,Netherlands,2017-03-15,2642,1.8,2,150
1012,Netherlands,2017-03-15,2110,0.4,0,150
943,Norway,1900-07-01,647,54,77,114
943,Norway,1900-07-01,1435,40.8,31,114
943,Norway,1900-07-01,2473,NA,6,114
943,Norway,1900-07-01,104,3,0,114
944,Norway,1903-09-16,1435,44.8,52,117
944,Norway,1903-09-16,647,42.7,48,117
944,Norway,1903-09-16,2473,NA,10,117
944,Norway,1903-09-16,104,9.7,5,117
944,Norway,1903-09-16,2415,NA,2,117
945,Norway,1906-08-27,647,45.1,73,123
945,Norway,1906-08-27,1435,32.8,36,123
945,Norway,1906-08-27,104,16,10,123
945,Norway,1906-08-27,2415,4.8,4,123
946,Norway,1909-10-25,647,30.4,46,123
946,Norway,1909-10-25,1435,41.5,41,123
946,Norway,1909-10-25,2472,NA,23,123
946,Norway,1909-10-25,104,21.6,11,123
946,Norway,1909-10-25,2415,3.7,2,123
946,Norway,1909-10-25,2544,1.2,0,123
947,Norway,1912-10-21,647,40,70,123
947,Norway,1912-10-21,104,26.3,23,123
947,Norway,1912-10-21,1435,33.2,20,123
947,Norway,1912-10-21,2415,NA,6,123
947,Norway,1912-10-21,2472,NA,4,123
947,Norway,1912-10-21,2100,0.2,0,123
948,Norway,1915-10-21,647,33.1,74,123
948,Norway,1915-10-21,1435,29,20,123
948,Norway,1915-10-21,104,32.1,19,123
948,Norway,1915-10-21,2415,4.2,6,123
948,Norway,1915-10-21,793,NA,2,123
948,Norway,1915-10-21,702,1,1,123
948,Norway,1915-10-21,2472,NA,1,123
948,Norway,1915-10-21,2544,0.1,0,123
949,Norway,1918-10-21,647,28.3,51,126
949,Norway,1918-10-21,1435,30.4,40,126
949,Norway,1918-10-21,104,31.6,18,126
949,Norway,1918-10-21,2472,NA,10,126
949,Norway,1918-10-21,702,4.7,3,126
949,Norway,1918-10-21,2415,3.3,3,126
949,Norway,1918-10-21,474,1.7,1,126
950,Norway,1921-10-24,1435,33.3,42,150
950,Norway,1921-10-24,647,20.1,37,150
950,Norway,1921-10-24,104,21.3,29,150
950,Norway,1921-10-24,702,13.1,17,150
950,Norway,1921-10-24,2472,NA,15,150
950,Norway,1921-10-24,2474,9.2,8,150
950,Norway,1921-10-24,2415,2.5,2,150
951,Norway,1924-10-21,1435,32.5,43,150
951,Norway,1924-10-21,647,18.6,34,150
951,Norway,1924-10-21,104,18.4,24,150
951,Norway,1924-10-21,702,13.5,22,150
951,Norway,1924-10-21,2472,NA,11,150
951,Norway,1924-10-21,2474,8.8,8,150
951,Norway,1924-10-21,27,6.1,6,150
951,Norway,1924-10-21,2415,1.8,2,150
867,Norway,1927-10-17,104,36.84,59,150
867,Norway,1927-10-17,647,17.27,30,150
867,Norway,1927-10-17,1435,24.03,29,150
867,Norway,1927-10-17,702,14.91,26,150
867,Norway,1927-10-17,27,4.01,3,150
867,Norway,1927-10-17,2472,1.44,1,150
867,Norway,1927-10-17,2415,1.35,1,150
867,Norway,1927-10-17,2578,NA,1,150
866,Norway,1930-10-20,104,31.37,47,150
866,Norway,1930-10-20,1435,27.43,39,150
866,Norway,1930-10-20,647,20.2,33,150
866,Norway,1930-10-20,702,15.92,25,150
866,Norway,1930-10-20,2472,2.59,3,150
866,Norway,1930-10-20,2578,NA,2,150
866,Norway,1930-10-20,2415,0.77,1,150
866,Norway,1930-10-20,27,1.7,0,150
865,Norway,1933-10-16,104,40.08,69,150
865,Norway,1933-10-16,1435,20.22,30,150
865,Norway,1933-10-16,647,17.07,24,150
865,Norway,1933-10-16,702,13.91,23,150
865,Norway,1933-10-16,2472,1.62,1,150
865,Norway,1933-10-16,1538,0.82,1,150
865,Norway,1933-10-16,2415,0.55,1,150
865,Norway,1933-10-16,2420,1.5,1,150
865,Norway,1933-10-16,2414,2.23,0,150
865,Norway,1933-10-16,27,1.82,0,150
864,Norway,1936-10-19,104,42.51,70,150
864,Norway,1936-10-19,1435,21.32,36,150
864,Norway,1936-10-19,647,16,23,150
864,Norway,1936-10-19,702,11.55,18,150
864,Norway,1936-10-19,1538,1.35,2,150
864,Norway,1936-10-19,2420,3.1,1,150
864,Norway,1936-10-19,2414,1.83,0,150
864,Norway,1936-10-19,2472,1.32,0,150
220,Norway,1945-10-08,104,41,76,150
220,Norway,1945-10-08,1435,17,25,150
220,Norway,1945-10-08,647,13.8,20,150
220,Norway,1945-10-08,27,11.9,11,150
220,Norway,1945-10-08,702,8,10,150
220,Norway,1945-10-08,1538,7.9,8,150
220,Norway,1945-10-08,2100,0.31,0,150
478,Norway,1949-10-10,104,45.69,85,150
478,Norway,1949-10-10,1435,15.91,21,150
478,Norway,1949-10-10,647,12.45,20,150
478,Norway,1949-10-10,1538,8.36,9,150
478,Norway,1949-10-10,2194,6.14,9,150
478,Norway,1949-10-10,702,4.86,6,150
478,Norway,1949-10-10,27,5.84,0,150
167,Norway,1953-10-12,104,46.66,77,150
167,Norway,1953-10-12,1435,18.43,26,150
167,Norway,1953-10-12,647,9.98,15,150
167,Norway,1953-10-12,1538,10.49,14,150
167,Norway,1953-10-12,702,8.82,14,150
167,Norway,1953-10-12,27,5.08,3,150
167,Norway,1953-10-12,2194,0.54,1,150
429,Norway,1957-10-07,104,48.3,78,150
429,Norway,1957-10-07,1435,16.8,29,150
429,Norway,1957-10-07,702,9.6,15,150
429,Norway,1957-10-07,647,9.6,15,150
429,Norway,1957-10-07,1538,10.2,12,150
429,Norway,1957-10-07,27,3.4,1,150
429,Norway,1957-10-07,2100,0.52,0,150
622,Norway,1961-09-11,104,46.8,74,150
622,Norway,1961-09-11,1435,19.3,29,150
622,Norway,1961-09-11,702,6.8,16,150
622,Norway,1961-09-11,1538,9.3,15,150
622,Norway,1961-09-11,647,8.2,14,150
622,Norway,1961-09-11,1773,2.4,2,150
622,Norway,1961-09-11,27,2.9,0,150
517,Norway,1965-09-12,104,43.1,68,150
517,Norway,1965-09-12,1435,20.3,31,150
517,Norway,1965-09-12,647,10.2,18,150
517,Norway,1965-09-12,702,9.8,18,150
517,Norway,1965-09-12,1538,8.1,13,150
517,Norway,1965-09-12,1773,6,2,150
517,Norway,1965-09-12,27,1.4,0,150
580,Norway,1969-09-07,104,46.5,74,150
580,Norway,1969-09-07,1435,18.8,29,150
580,Norway,1969-09-07,702,9,20,150
580,Norway,1969-09-07,1538,8.7,14,150
580,Norway,1969-09-07,647,9.4,13,150
580,Norway,1969-09-07,27,1,0,150
580,Norway,1969-09-07,1773,3.4,0,150
523,Norway,1973-09-09,104,35.29,62,155
523,Norway,1973-09-09,1435,17.38,29,155
523,Norway,1973-09-09,702,11.03,21,155
523,Norway,1973-09-09,1538,12.24,20,155
523,Norway,1973-09-09,81,11.23,16,155
523,Norway,1973-09-09,351,5.01,4,155
523,Norway,1973-09-09,647,3.49,2,155
523,Norway,1973-09-09,1209,3.43,1,155
523,Norway,1973-09-09,1638,0.43,0,155
499,Norway,1977-09-11,104,42.3,76,155
499,Norway,1977-09-11,1435,24.8,41,155
499,Norway,1977-09-11,1538,12.4,22,155
499,Norway,1977-09-11,702,8.6,12,155
499,Norway,1977-09-11,81,4.2,2,155
499,Norway,1977-09-11,647,3.2,2,155
499,Norway,1977-09-11,1209,1.4,0,155
499,Norway,1977-09-11,351,1.9,0,155
100,Norway,1981-09-14,104,37.2,65,155
100,Norway,1981-09-14,1435,31.7,54,155
100,Norway,1981-09-14,1538,8.9,15,155
100,Norway,1981-09-14,702,7.3,11,155
100,Norway,1981-09-14,81,4.9,4,155
100,Norway,1981-09-14,351,4.5,4,155
100,Norway,1981-09-14,647,3.9,2,155
100,Norway,1981-09-14,1638,0.7,0,155
207,Norway,1985-09-08,104,40.8,71,157
207,Norway,1985-09-08,1435,30.4,50,157
207,Norway,1985-09-08,1538,8.3,16,157
207,Norway,1985-09-08,702,6.6,12,157
207,Norway,1985-09-08,81,5.5,6,157
207,Norway,1985-09-08,351,3.7,2,157
207,Norway,1985-09-08,647,3.1,0,157
571,Norway,1989-09-11,104,34.3,63,165
571,Norway,1989-09-11,1435,22.2,37,165
571,Norway,1989-09-11,351,13,22,165
571,Norway,1989-09-11,81,10.1,17,165
571,Norway,1989-09-11,1538,8.5,14,165
571,Norway,1989-09-11,702,6.5,11,165
571,Norway,1989-09-11,474,0.3,1,165
571,Norway,1989-09-11,647,3.2,0,165
404,Norway,1993-09-13,104,36.9,67,165
404,Norway,1993-09-13,702,16.7,32,165
404,Norway,1993-09-13,1435,17,28,165
404,Norway,1993-09-13,81,7.9,13,165
404,Norway,1993-09-13,1538,7.9,13,165
404,Norway,1993-09-13,351,6.3,10,165
404,Norway,1993-09-13,647,3.6,1,165
404,Norway,1993-09-13,1638,1.1,1,165
404,Norway,1993-09-13,733,1,0,165
669,Norway,1997-09-16,104,35,65,165
669,Norway,1997-09-16,1538,13.7,25,165
669,Norway,1997-09-16,351,15.3,25,165
669,Norway,1997-09-16,1435,14.3,23,165
669,Norway,1997-09-16,702,7.9,11,165
669,Norway,1997-09-16,81,6,9,165
669,Norway,1997-09-16,647,4.5,6,165
669,Norway,1997-09-16,780,0.4,1,165
669,Norway,1997-09-16,1638,1.7,0,165
328,Norway,2001-09-10,104,24.3,43,165
328,Norway,2001-09-10,1435,21.2,38,165
328,Norway,2001-09-10,351,14.7,26,165
328,Norway,2001-09-10,81,12.5,23,165
328,Norway,2001-09-10,1538,12.5,22,165
328,Norway,2001-09-10,702,5.6,10,165
328,Norway,2001-09-10,647,3.9,2,165
328,Norway,2001-09-10,780,1.7,1,165
328,Norway,2001-09-10,1638,1.2,0,165
3,Norway,2005-09-12,104,32.7,61,169
3,Norway,2005-09-12,351,22.1,38,169
3,Norway,2005-09-12,1435,14.1,23,169
3,Norway,2005-09-12,81,8.8,15,169
3,Norway,2005-09-12,1538,6.8,11,169
3,Norway,2005-09-12,702,6.5,11,169
3,Norway,2005-09-12,647,5.9,10,169
3,Norway,2005-09-12,1638,1.2,0,169
285,Norway,2009-09-14,104,35.4,64,169
285,Norway,2009-09-14,351,22.9,41,169
285,Norway,2009-09-14,1435,17.2,30,169
285,Norway,2009-09-14,81,6.2,11,169
285,Norway,2009-09-14,702,6.2,11,169
285,Norway,2009-09-14,1538,5.5,10,169
285,Norway,2009-09-14,647,3.9,2,169
285,Norway,2009-09-14,1638,1.4,0,169
801,Norway,2013-09-09,104,30.8,55,169
801,Norway,2013-09-09,1435,25.8,48,169
801,Norway,2013-09-09,351,16.3,29,169
801,Norway,2013-09-09,702,5.5,10,169
801,Norway,2013-09-09,1538,5.6,10,169
801,Norway,2013-09-09,647,5.2,9,169
801,Norway,2013-09-09,81,4.1,7,169
801,Norway,2013-09-09,2254,2.8,1,169
801,Norway,2013-09-09,1638,1.1,0,169
1017,Norway,2017-09-11,104,27.4,49,169
1017,Norway,2017-09-11,1435,25,45,169
1017,Norway,2017-09-11,351,15.2,27,169
1017,Norway,2017-09-11,702,10.3,19,169
1017,Norway,2017-09-11,81,6,11,169
1017,Norway,2017-09-11,1538,4.2,8,169
1017,Norway,2017-09-11,647,4.4,8,169
1017,Norway,2017-09-11,2254,3.2,1,169
1017,Norway,2017-09-11,1638,2.4,1,169
1017,Norway,2017-09-11,733,0.4,0,169
158,Poland,1989-06-18,1077,NA,173,460
158,Poland,1989-06-18,108,NA,161,460
158,Poland,1989-06-18,822,NA,76,460
158,Poland,1989-06-18,1216,NA,27,460
158,Poland,1989-06-18,1011,NA,23,460
211,Poland,1991-10-27,1104,12.31,62,460
211,Poland,1991-10-27,629,12,60,460
211,Poland,1991-10-27,1758,8.7,49,460
211,Poland,1991-10-27,664,8.7,48,460
211,Poland,1991-10-27,548,7.5,46,460
211,Poland,1991-10-27,369,8.7,44,460
211,Poland,1991-10-27,1544,7.5,37,460
211,Poland,1991-10-27,619,5.5,28,460
211,Poland,1991-10-27,108,5.1,27,460
211,Poland,1991-10-27,1691,3.3,16,460
211,Poland,1991-10-27,2287,NA,10,460
211,Poland,1991-10-27,900,1.2,7,460
211,Poland,1991-10-27,334,2.4,5,460
211,Poland,1991-10-27,18,2.1,4,460
211,Poland,1991-10-27,1074,0.2,4,460
211,Poland,1991-10-27,696,1.1,4,460
211,Poland,1991-10-27,181,0.5,3,460
211,Poland,1991-10-27,1549,2.3,3,460
211,Poland,1991-10-27,1208,0.36,2,460
211,Poland,1991-10-27,1216,1.4,1,460
211,Poland,1991-10-27,2053,0.82,0,460
268,Poland,1993-09-19,629,20.4,171,460
268,Poland,1993-09-19,664,15.4,132,460
268,Poland,1993-09-19,1104,10.6,74,460
268,Poland,1993-09-19,838,7.3,41,460
268,Poland,1993-09-19,548,5.8,22,460
268,Poland,1993-09-19,1019,5.4,16,460
268,Poland,1993-09-19,900,0.4,3,460
268,Poland,1993-09-19,2287,0.1,1,460
268,Poland,1993-09-19,108,4.9,0,460
268,Poland,1993-09-19,619,2.4,0,460
268,Poland,1993-09-19,1544,4,0,460
268,Poland,1993-09-19,369,4.42,0,460
268,Poland,1993-09-19,181,2.7,0,460
268,Poland,1993-09-19,1549,3.2,0,460
268,Poland,1993-09-19,1758,6.37,0,460
268,Poland,1993-09-19,1710,2.7,0,460
268,Poland,1993-09-19,207,2.78,0,460
477,Poland,1997-09-21,1355,33.83,201,460
477,Poland,1997-09-21,629,27.13,164,460
477,Poland,1997-09-21,1104,13.37,60,460
477,Poland,1997-09-21,664,7.31,27,460
477,Poland,1997-09-21,148,5.56,6,460
477,Poland,1997-09-21,900,0.4,2,460
477,Poland,1997-09-21,838,4.74,0,460
477,Poland,1997-09-21,1549,2.033,0,460
477,Poland,1997-09-21,109,2.18,0,460
477,Poland,1997-09-21,1275,1.63,0,460
477,Poland,1997-09-21,1712,1.36,0,460
565,Poland,2001-09-23,629,41.04,200,460
565,Poland,2001-09-23,512,12.7,65,460
565,Poland,2001-09-23,207,10.2,53,460
565,Poland,2001-09-23,528,9.5,44,460
565,Poland,2001-09-23,664,9,42,460
565,Poland,2001-09-23,987,7.9,38,460
565,Poland,2001-09-23,838,NA,16,460
565,Poland,2001-09-23,900,0.4,2,460
565,Poland,2001-09-23,1355,5.6,0,460
565,Poland,2001-09-23,1104,3.1,0,460
188,Poland,2005-09-25,528,27,155,460
188,Poland,2005-09-25,512,24.1,133,460
188,Poland,2005-09-25,207,11.4,56,460
188,Poland,2005-09-25,629,11.3,55,460
188,Poland,2005-09-25,987,8,34,460
188,Poland,2005-09-25,664,7,25,460
188,Poland,2005-09-25,900,0.29,2,460
188,Poland,2005-09-25,1140,3.89,0,460
188,Poland,2005-09-25,1104,2.45,0,460
188,Poland,2005-09-25,1549,1.57,0,460
188,Poland,2005-09-25,148,1.05,0,460
560,Poland,2007-10-19,512,41.51,209,460
560,Poland,2007-10-19,528,32.11,166,460
560,Poland,2007-10-19,629,NA,37,460
560,Poland,2007-10-19,664,8.91,31,460
560,Poland,2007-10-19,1140,NA,10,460
560,Poland,2007-10-19,1011,NA,5,460
560,Poland,2007-10-19,1104,NA,1,460
560,Poland,2007-10-19,900,0.2,1,460
560,Poland,2007-10-19,838,NA,0,460
560,Poland,2007-10-19,207,1.53,0,460
560,Poland,2007-10-19,987,1.3,0,460
560,Poland,2007-10-19,180,13.15,NA,460
766,Poland,2011-10-09,512,39.18,207,460
766,Poland,2011-10-09,528,29.89,157,460
766,Poland,2011-10-09,1945,10.02,40,460
766,Poland,2011-10-09,664,8.36,28,460
766,Poland,2011-10-09,629,8.24,27,460
766,Poland,2011-10-09,900,0.19,1,460
766,Poland,2011-10-09,1679,2.19,0,460
766,Poland,2011-10-09,1549,1.06,0,460
